"Run.ID","P0.Regret.GS","P1.Regret.GS","P2.Regret.GS","P3.Regret.GS"
723,0,0.0012563441997153,0.0190142530725808,0.000956356159465169
724,0.0360382591339716,0.0262826246468728,0.0191957055628508,0
725,0.0171247532815511,0.0190651666849297,0.0158174552774032,0
726,0.0050359075209039,0.00598817101285034,0.0116666410380826,0
727,0.0218996274210291,0.0255819843611753,0.0193301322044027,0
728,0.0172445320112333,0.0198073565169176,0.0164750935381747,0
729,0.0160416118655739,0.0172972616516828,0.01619812224554,0
730,0.0144033559139705,0.0150357896646462,0.01827402343191,0
731,0.0211488642231995,0.0229675517437119,0.0223182909095595,0
732,0.016218742051078,0.0174958587284701,0.0192215479592157,0
733,0.00357027165527413,0.00496964797874837,0.017185312270703,0
734,0.0276620095618894,0.0230479864473463,0.0158424573406482,0
735,0.00778754892663671,0.00845026225888447,0.0120014775934999,0
736,0.00767871453981517,0.00934020645831492,0.0207984850628004,0
737,0.00731526085006021,0.0084829564650021,0.0150111957789788,0
738,0.00916992952766672,0.0102067398226863,0.0185636678444804,0
739,0.00118615081369176,0.00199114365807145,0.0062611189134765,0
740,0.00201196013850622,0.00279600901396479,0.00704451955209561,0
741,0.0222208217565288,0.0236603847188689,0.0190596847464505,0
742,0.00570548289576445,0.00671166130527601,0.0139742497333775,0
743,0.0237375610896485,0.0299126656496505,0.0165250616072911,0
744,0.0209362899327312,0.0238705597260023,0.0163175989225205,0
745,0.00573294933015688,0.00792719949006305,0.0162184915380977,0
746,0.0107155520805688,0.0124107173935016,0.0161909521699849,0
747,0.0309984693620103,0.0336421274099146,0.0202071573026954,0
748,0.00637939287842362,0.00801388062007839,0.0173008708882352,0
749,0.0106841396951237,0.012030412197211,0.0186149791479129,0
750,0.0126923234658548,0.0142456109361035,0.0197072801916863,0
751,0.0200315634651535,0.0210863285708726,0.0222880098863929,0
752,0.0214198432266541,0.0226167513606106,0.0216682090929543,0
753,0.0171809470538968,0.0195412294388051,0.0170668167559387,0
754,0.00833324979491379,0.00897253017614194,0.0121207870151127,0
755,0.0133994291544837,0.0145298132573182,0.0191368600564341,0
756,0.0154849272755229,0.0163140678167796,0.022510411915271,0
757,0.00983313454771949,0.0110970837176875,0.0164127666228336,0
758,0.00343707194070396,0.00431116285090138,0.00950830215343981,0
759,0.157481571535267,0.158226772686367,0.162417079756021,0
760,0.0113244624465391,0.0124435012004289,0.0223942042595315,0
761,0.00105387065502945,0.00180992825531838,0.00667813731353932,0
762,0.0176998242290549,0.0189546644721288,0.0181322372833909,0
763,0.0227469461620885,0.0246558315215936,0.0200554899732108,0
764,0.00486646942431668,0.00608195399295395,0.0144394782733898,0
765,0.0141624146288971,0.0162950858194323,0.0176616050849425,0
766,0.00104731017213774,0.00206159454673313,0.00876454724290839,0
767,0.0217656923671764,0.0246431799331488,0.0218970107513322,0
768,0.0100823951045626,0.0109493183021736,0.0165360496748599,0
769,0.00964726467779217,0.0103114570369601,0.013896156302309,0
770,0.0214907785836429,0.0230918685109597,0.0218611708201955,0
771,0.0216460467894431,0.0237606017818916,0.0149760839252951,0
772,0.0137729599123009,0.0143883189892036,0.0180329412298966,0
773,0.00449580500149892,0.00605637188154189,0.0205441587609283,0
774,0.00902025585442836,0.0098616301629618,0.0149422073425736,0
775,0.0175593364278535,0.0188676182517169,0.0165255555679596,0
776,0.0314771442892244,0.0202390781754839,0.0151997566759286,0
777,0.00490951589755712,0.00556888301871842,0.00894713021295327,0
778,0.00682239517419583,0.00776988720030985,0.0176116743886159,0
779,0.0333235553183057,0.0359922901866208,0.021334131761076,0
780,0.0257132195108171,0.0278773157032902,0.0179003760981255,0
781,0.0127724795382109,0.0145243497485515,0.0190190014032542,0
782,0.0174405301317093,0.0248968243501038,0.0153555591684537,0
783,0.00707628125691983,0.00771722912635138,0.010802587680116,0
784,0.0222498078895968,0.0267022088254058,0.0169874238231115,0
785,0.0309522666356666,0.0354991374548279,0.0215355920601489,0
786,0.00358392189298293,0.00486694913125026,0.0217565641111199,0
787,0,0.00114574219354038,0.0101796798311693,0.0103455936979624
788,0.00550020517715544,0.00828352860315172,0.01607639723545,0
789,0.0130720282700834,0.0144034143222527,0.022413255730608,0
790,0.0126054412392082,0.0142945282463927,0.0174102781805493,0
791,0.00797060008304735,0.00864583211023368,0.0121919348772245,0
792,0.028032507464835,0.0293863927208671,0.022315717342772,0
793,0.0128307049921133,0.0144336379494023,0.0186095120123611,0
794,0.00708022861848127,0.00773411990177495,0.0109441067337864,0
795,0.0257674316721205,0.0217896220857832,0.0149498965974821,0
796,0.0161370289151557,0.0185510865657501,0.0159997005540613,0
797,0.012829832095719,0.0136485379689953,0.0209908949649295,0
798,0.00336585601158628,0.00502635266276919,0.0180276551436679,0
799,0.0104734657992048,0.0112059578452487,0.0157367515637905,0
800,0.575515981380517,0.575628772135474,0.574993527112195,0
801,0.0242062582005941,0.0253550772633212,0.021927942556998,0
802,0.0127263261335099,0.0150127981478957,0.0187012521886058,0
803,0.018118846428332,0.0188419874560208,0.0228479418031669,0
804,0.0137477544547964,0.0145910379100818,0.0198795418590781,0
805,0.0030430726792507,0.00434639351901698,0.0170263306658639,0
806,0.00916691518484972,0.0112502217800446,0.0174737493320915,0
807,0.00682733226276647,0.00804510895607684,0.0247997606094908,0
808,0.00990681609280085,0.0104134491153704,0.0128170134823885,0
809,0.0209971349471162,0.0222771448866835,0.0211285797566398,0
810,0.0106565061908391,0.0122838989373497,0.0216413988125864,0
811,0.00541588768146343,0.00650884333381633,0.0124390568713807,0
812,0.000341708427241363,0.00136147308471498,0.0179685363440886,0
813,0.00473919271459949,0.00751682427336815,0.0161440040897908,0
814,0.0219619780365282,0.0234219093656576,0.0224755512760825,0
815,0.00439267543414673,0.00541403837528658,0.0209440423532241,0
816,0.00325397692367352,0.00451813842588036,0.0205318451167558,0
817,0.000526113471475541,0.00231881146563743,0.0165690180638803,0
818,0.0200992410694472,0.0276209874176281,0.017182433012863,0
819,0.0135865877492878,0.0148172388656561,0.0249397719130783,0
820,0.0135117340047786,0.0144742924758138,0.0177443997082966,0
821,0.00604070373328264,0.00667121906127948,0.00955846960839581,0
822,0.0143980645808365,0.0150314809342331,0.0179446015070347,0
823,0.0224718606712761,0.0228233433906151,0.0211751576834042,0
824,0.0209605185771592,0.0220808257503962,0.0208593910221364,0
